title,rank,total_ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5_star_ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,paid,US_Sales,EU_Sales,JP_Sales,Global_Sales
Mafia City,28,990104.0,50000000.0,4,2.2,4.3,0.0,GAME_STRATEGY,678367,108437.0,40951,23586,138761,False,446079,365896,962067,320717
Forge of Empires: Build your City,29,981368.0,10000000.0,4,0.7,1.4,0.0,GAME_STRATEGY,661812,170284.0,55103,24310,69855,False,218052,815628,211692,805826
King of Avalon: Dominion,30,929429.0,50000000.0,4,2.5,6.0,0.0,GAME_STRATEGY,613067,155707.0,66444,21163,73046,False,83490,750896,701119,576373
aa,31,905021.0,50000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,608721,105113.0,66943,23677,100565,False,937836,370990,850017,670772
Mobile Strike,32,897313.0,50000000.0,3,0.2,0.4,0.0,GAME_STRATEGY,491163,71390.0,71929,34966,227863,False,167318,884984,548853,74097
Bloons TD Battles,33,896950.0,10000000.0,4,0.4,0.7,0.0,GAME_STRATEGY,614582,116548.0,53505,23239,89073,False,369060,682611,164446,133502
Last Empire - War Z: Strategy,34,874080.0,50000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,555162,84313.0,59108,29384,146111,False,529755,384453,387509,242369
Alien Creeps TD - Epic tower defense,35,853029.0,10000000.0,4,0.2,0.4,0.0,GAME_STRATEGY,587382,144144.0,56887,19392,45222,False,27092,534319,526912,689058
Vainglory,36,830008.0,10000000.0,3,0.0,0.0,0.0,GAME_STRATEGY,464657,63877.0,52953,38624,209896,False,898586,963877,819393,266673
Jungle Heat: War of Clans,37,828238.0,10000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,577865,84762.0,49003,21305,95300,False,755446,898845,168891,129105
The Walking Dead No Man's Land,38,796172.0,10000000.0,4,0.3,0.8,0.0,GAME_STRATEGY,583685,128382.0,39518,12969,31616,False,258457,7158,148995,714970
Art of War: Legions,39,780016.0,10000000.0,4,1.4,3.1,0.0,GAME_STRATEGY,603243,59946.0,33610,18683,64532,False,294468,881058,64720,256400
DomiNations,40,762869.0,10000000.0,4,0.6,0.7,0.0,GAME_STRATEGY,466955,107353.0,49516,27844,111198,False,31979,287985,698173,2619
World at Arms,41,757664.0,10000000.0,4,0.1,0.1,0.0,GAME_STRATEGY,472981,111421.0,60179,22066,91014,False,491698,194035,554290,193714
Heroes of Order & Chaos,42,722453.0,10000000.0,3,0.0,0.1,0.0,GAME_STRATEGY,351940,72277.0,81782,35723,180728,False,263043,573309,210077,46517
METAL SLUG DEFENSE,43,696205.0,10000000.0,4,0.0,0.1,0.0,GAME_STRATEGY,435793,80415.0,54019,22820,103155,False,5715,518387,991591,49164
Army Men Strike - Military Strategy Simulator,44,676749.0,10000000.0,4,0.3,0.6,0.0,GAME_STRATEGY,422859,100905.0,53376,21444,78163,False,271382,58748,149144,375959
Toilet Time: Boredom killer Fun Mini Games to Play,45,635321.0,10000000.0,4,0.1,0.2,0.0,GAME_STRATEGY,433140,77119.0,45368,18233,61458,False,636363,636497,384248,659420
Castle Clash: Dominio del Reino,46,602797.0,5000000.0,4,0.1,0.2,0.0,GAME_STRATEGY,433538,59595.0,35035,13775,60851,False,782126,384027,311804,104193
Final Fantasy XV: A New Empire,47,569186.0,10000000.0,3,0.0,0.0,0.0,GAME_STRATEGY,304445,59056.0,36586,24957,144139,False,963810,621208,110705,849641
Dead Ahead: Zombie Warfare,48,568510.0,5000000.0,4,0.5,0.9,0.0,GAME_STRATEGY,392543,103364.0,34155,12562,25883,False,187534,309630,909381,520226
Lapse: A Forgotten Future,49,562637.0,10000000.0,4,0.5,1.1,0.0,GAME_STRATEGY,434058,81401.0,22158,8120,16898,False,19236,960249,91093,718130
Heroes Evolved,50,544851.0,10000000.0,3,0.3,0.6,0.0,GAME_STRATEGY,292552,45804.0,41854,27186,137452,False,155781,843965,22470,563518
Dawn of Titans: War Strategy RPG,51,524835.0,5000000.0,4,0.1,0.2,0.0,GAME_STRATEGY,341458,71787.0,26215,12587,72786,False,129910,260505,476692,350706
Toy Defence 2 — Tower Defense game,52,501511.0,10000000.0,4,0.4,0.8,0.0,GAME_STRATEGY,320724,112757.0,39353,9751,18924,False,121306,883379,710889,71645
2020: My Country,53,496584.0,5000000.0,4,0.2,0.4,0.0,GAME_STRATEGY,335371,87414.0,43397,10356,20044,False,286401,762570,903410,409654
Random Dice: PvP Defense,54,495783.0,5000000.0,4,1.9,3.6,0.0,GAME_STRATEGY,316232,65590.0,33735,15012,65212,False,714009,290310,863453,238337
South Park: Phone Destroyer™ - Battle Card Game,55,494150.0,10000000.0,4,0.6,1.3,0.0,GAME_STRATEGY,362231,60537.0,23406,12899,35075,False,622342,51153,664172,374643
Castle Clash: King's Castle DE,56,486733.0,5000000.0,4,0.1,0.2,0.0,GAME_STRATEGY,340025,50808.0,29083,12367,54448,False,715096,676176,697870,632587
Clash of Lords: Guild Castle,57,485836.0,5000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,383318,46683.0,22748,7652,25432,False,940992,92209,279315,93612
Empires and Allies,58,457050.0,10000000.0,4,0.2,0.4,0.0,GAME_STRATEGY,314731,62310.0,26605,11998,41403,False,225355,739278,689564,62330
Mini Warriors,59,447416.0,5000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,300485,52687.0,22901,11410,59931,False,423556,766621,636004,206766
Invasion: Modern Empire,60,422883.0,10000000.0,4,0.1,0.3,0.0,GAME_STRATEGY,294392,36040.0,18450,9900,64100,False,845960,154933,741877,716283
Tentacle Wars ™,61,421429.0,1000000.0,4,0.2,0.7,0.0,GAME_STRATEGY,251910,93594.0,43204,11421,21298,False,760124,512764,751956,766138
Realm Defense: Epic Tower Defense Strategy Game,62,420713.0,5000000.0,4,0.3,0.7,0.0,GAME_STRATEGY,322394,53126.0,16505,8143,20542,False,50213,703118,686770,375139
Reactor ☢️ - Idle Manager- Energy Sector Tycoon,63,419861.0,5000000.0,4,3.1,5.9,0.0,GAME_STRATEGY,311407,63346.0,24981,7050,13074,False,420914,42004,359329,60389
My Virtual Pet Shop: Take Care of Pets & Animals🐶,64,411981.0,10000000.0,4,997.8,2.2,0.0,GAME_STRATEGY,322419,39157.0,18834,8957,22612,False,306446,204274,741790,738981
Gods of Olympus,65,410590.0,1000000.0,4,1.2,2.3,0.0,GAME_STRATEGY,296444,71858.0,22980,5513,13792,False,386491,642396,248192,224298
Disney Heroes: Battle Mode,66,403144.0,10000000.0,4,0.8,1.5,0.0,GAME_STRATEGY,276595,47615.0,22779,12123,44030,False,332766,720460,441001,150601
Deep Town: Mining Factory,67,399706.0,5000000.0,4,0.9,1.8,0.0,GAME_STRATEGY,312504,38206.0,18255,10389,20349,False,660303,355763,192370,245771
War and Order,68,398705.0,10000000.0,4,1.7,3.2,0.0,GAME_STRATEGY,246663,68774.0,30684,11394,41188,False,486011,360885,476899,384346
Survival Arena,69,398659.0,1000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,235304,104269.0,43047,6038,9998,False,975279,875830,273007,889327
Virtual City® Playground: Building Tycoon,70,389030.0,5000000.0,4,0.1,0.2,0.0,GAME_STRATEGY,252459,76356.0,37873,8746,13594,False,341922,55656,333048,787534
Castle Clash : Guild Royale,71,386714.0,5000000.0,4,0.1,0.2,0.0,GAME_STRATEGY,273466,47670.0,23645,8428,33503,False,536519,808214,865201,56420
Clash of Lords 2: Битва Легенд,72,384682.0,1000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,318938,29917.0,10238,4649,20937,False,691455,222578,884873,165972
Top War: Battle Game,73,369562.0,10000000.0,4,8.4,1019.6,0.0,GAME_STRATEGY,289130,24934.0,10808,7421,37267,False,63062,735700,308103,852126
Empire Z: Endless War,74,366186.0,5000000.0,3,0.1,0.3,0.0,GAME_STRATEGY,198511,55685.0,35432,18508,58047,False,512732,381773,491177,845628
Warlings: Armageddon,75,362447.0,10000000.0,4,0.4,1.0,0.0,GAME_STRATEGY,244893,44617.0,27630,11580,33724,False,831117,749381,605890,842375
Age of Z Origins,76,360216.0,10000000.0,4,1.5,6.0,0.0,GAME_STRATEGY,247952,47567.0,23604,9260,31830,False,546913,829356,558619,932831
انتقام السلاطين,77,347182.0,10000000.0,3,1.1,2.3,0.0,GAME_STRATEGY,231474,20632.0,16026,8993,70055,False,208937,956893,676186,33587
Total Conquest,78,346748.0,10000000.0,3,0.3,0.6,0.0,GAME_STRATEGY,206791,30098.0,24620,15284,69953,False,952615,896368,354335,889909
Chess Live,79,340261.0,10000000.0,4,0.1,0.1,0.0,GAME_STRATEGY,220141,42941.0,24403,10283,42491,False,249889,515734,274895,388711
Onmyoji Arena,80,338283.0,5000000.0,4,0.5,1.1,0.0,GAME_STRATEGY,231892,42256.0,19681,10169,34282,False,394279,414921,585426,515831
Narcos: Cartel Wars. Build an Empire with Strategy,81,333150.0,10000000.0,4,0.4,0.8,0.0,GAME_STRATEGY,260113,26447.0,13258,7791,25539,False,840603,872199,583074,852230
March of Empires: War of Lords,82,331561.0,10000000.0,3,0.3,0.6,0.0,GAME_STRATEGY,187712,43663.0,22820,13795,63568,False,698176,839804,399491,593563
Chess Rush,83,331178.0,5000000.0,3,0.5,1.0,0.0,GAME_STRATEGY,190352,35496.0,22340,15112,67875,False,748845,362014,201721,800193
War and Magic: Kingdom Reborn,84,330020.0,5000000.0,4,0.6,1.2,0.0,GAME_STRATEGY,204234,51551.0,18934,7902,47396,False,68369,200228,26232,74552
Supermarket Mania Journey,85,324991.0,10000000.0,4,0.7,1.6,0.0,GAME_STRATEGY,214459,52688.0,31882,10897,15062,False,848284,279875,208388,759584
War Heroes: Strategy Card Game for Free,86,319868.0,10000000.0,4,0.1,0.3,0.0,GAME_STRATEGY,233685,22290.0,15190,9040,39660,False,187336,542359,829558,259396
TRANSFORMERS: Earth Wars,87,318917.0,10000000.0,4,0.4,0.8,0.0,GAME_STRATEGY,230933,39731.0,14966,7652,25632,False,234852,862302,925675,199596
Art of War 3: PvP RTS modern warfare strategy game,88,318209.0,10000000.0,4,1.1,2.4,0.0,GAME_STRATEGY,250224,25778.0,13297,6409,22498,False,532060,608334,843179,885066
Train Station 2: Railroad Tycoon & Train Simulator,89,308480.0,10000000.0,4,4.2,9.5,0.0,GAME_STRATEGY,213598,54991.0,19626,7023,13240,False,955973,431758,87616,348207
Defender II,90,305701.0,10000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,197476,38262.0,22343,10982,36636,False,176436,159365,305893,961418
Stormfall: Rise of Balur,91,297722.0,10000000.0,4,0.0,0.1,0.0,GAME_STRATEGY,190869,41354.0,20387,9399,35710,False,354228,376556,198900,933900
Zombie Defense,92,293059.0,10000000.0,4,0.1,490.9,0.0,GAME_STRATEGY,203722,40179.0,20334,7460,21362,False,558371,899973,425524,773508
Grepolis - Divine Strategy MMO,93,289334.0,5000000.0,4,0.1,0.2,0.0,GAME_STRATEGY,179988,58617.0,19476,8269,22981,False,920709,500754,230298,169806
Venom Angry Crashy Rush Online,94,285623.0,10000000.0,4,0.3,0.6,0.0,GAME_STRATEGY,200973,25295.0,15672,9782,33899,False,896621,592438,215108,367159
Castle Clash: Batalha de Guildas,95,280494.0,1000000.0,4,0.1,0.3,0.0,GAME_STRATEGY,209506,23609.0,14537,5804,27036,False,240860,204074,807165,674335
The Walking Dead: Survivors,96,278920.0,5000000.0,4,61.7,0.0,0.0,GAME_STRATEGY,218262,37400.0,13806,3115,6334,False,598092,957174,415571,909139
城堡爭霸 - 聯盟霸業,97,276534.0,1000000.0,4,0.0,0.1,0.0,GAME_STRATEGY,224905,19994.0,9987,3809,17836,False,800368,85957,262224,376401
Kiss of War,98,274882.0,5000000.0,4,2.9,7.7,0.0,GAME_STRATEGY,223344,23286.0,10822,4325,13103,False,849143,332727,474701,114903
Conquerors: Golden Age,99,272243.0,10000000.0,3,0.4,1.2,0.0,GAME_STRATEGY,170316,12438.0,9587,6677,73223,False,909103,328484,466536,205894
Iron Desert - Fire Storm,100,272201.0,5000000.0,4,0.0,0.0,0.0,GAME_STRATEGY,191275,34133.0,16626,7165,23000,False,637622,203529,117042,481639
Trivia Crack,1,7334155.0,100000000.0,4,0.4,0.8,0.0,GAME_TRIVIA,4938889,1123053.0,442298,187183,642730,False,307430,909677,632541,967203
Brain Test: Tricky Puzzles,2,4145089.0,100000000.0,4,1329.5,3.9,0.0,GAME_TRIVIA,3257745,500071.0,128569,58420,200281,False,936986,225351,322701,874751
"94% - Quiz, Trivia & Logic",3,2614691.0,10000000.0,4,0.0,0.1,0.0,GAME_TRIVIA,1793644,502914.0,188160,46183,83787,False,651020,285192,718415,428690
Logo Quiz,4,1183690.0,50000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,782536,200566.0,91641,35146,73798,False,864255,583419,962603,411455
Who is? Brain Teaser & Tricky Riddles,5,1098826.0,10000000.0,4,4.8,12.0,0.0,GAME_TRIVIA,849618,127466.0,39973,19883,61883,False,859436,133489,84306,773291
Brain Test 2: Tricky Stories,6,837271.0,10000000.0,4,4.9,9.3,0.0,GAME_TRIVIA,657949,100330.0,27744,11337,39908,False,875133,653905,106935,508134
Free Trivia Game. Questions & Answers. QuizzLand.,7,688137.0,10000000.0,4,2.7,6.3,0.0,GAME_TRIVIA,599123,45187.0,15423,7552,20849,False,697462,735208,625792,236460
Tricky Test 2™: Genius Brain?,8,649922.0,10000000.0,4,0.0,0.1,0.0,GAME_TRIVIA,559733,39931.0,17721,8106,24428,False,928144,456524,786504,843488
Quiz: Logo game,9,423164.0,10000000.0,4,995.6,0.5,0.0,GAME_TRIVIA,265001,75368.0,36981,15446,30364,False,775535,409191,249996,14831
TVSMILES - Quiz and Prizes,10,406864.0,1000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,292046,61432.0,25546,7248,20589,False,828391,414880,168050,589664
فطحل العرب - لعبة معلومات عامة,11,379611.0,5000000.0,4,0.3,0.6,0.0,GAME_TRIVIA,310072,33669.0,17359,5129,13379,False,830655,945990,437435,721891
Gartic,12,357020.0,10000000.0,4,69928.5,1.6,0.0,GAME_TRIVIA,230895,52861.0,25746,10562,36953,False,282085,953495,136278,310700
Trivia Crack 2,13,344975.0,10000000.0,4,1.4,2.8,0.0,GAME_TRIVIA,235266,57540.0,20735,8377,23054,False,963677,80600,639919,777544
94 Degrees: fun trivia quiz,14,334779.0,10000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,195219,69220.0,29656,12503,28179,False,716756,825233,458597,49958
Quizdom - Trivia more than logo quiz!,15,330992.0,10000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,242869,28097.0,16707,7814,35503,False,935355,836421,759590,18210
Think,16,289425.0,5000000.0,4,0.1,0.3,0.0,GAME_TRIVIA,165966,89531.0,24385,3626,5914,False,987142,678035,503108,677898
Fight List - Categories Game,17,282642.0,10000000.0,3,0.1,0.3,0.0,GAME_TRIVIA,139977,55995.0,27747,17549,41371,False,570208,382153,924464,382386
모두의 퀴즈 - 사진연상 단어,18,279589.0,1000000.0,4,0.0,0.1,0.0,GAME_TRIVIA,188748,52259.0,24863,4386,9331,False,81860,334451,382376,221727
I Know Stuff : trivia quiz,19,216643.0,10000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,154643,26117.0,15302,5847,14732,False,356630,125687,307564,509065
Who Wants to Be a Millionaire? Trivia & Quiz Game,20,211433.0,10000000.0,4,1.4,2.8,0.0,GAME_TRIVIA,139578,35991.0,14066,6178,15616,False,546448,5637,420884,234858
World Geography - Quiz Game,21,189577.0,10000000.0,4,0.5,1.3,0.0,GAME_TRIVIA,136572,37927.0,7274,2381,5421,False,457062,501458,970190,17170
Guess The Brand - Logo Mania,22,181338.0,10000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,118311,29600.0,14815,4971,13639,False,153734,956860,562884,258878
Millionaire 2021 - Free Trivia Quiz Offline Game,23,172772.0,10000000.0,4,6.7,16.9,0.0,GAME_TRIVIA,121153,22621.0,9172,5335,14488,False,253807,225548,845672,585664
ปริศนาฟ้าแลบ,24,172586.0,10000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,119604,23373.0,13270,6435,9902,False,450780,913242,464067,866831
Guess The Song - Music Quiz,25,169372.0,10000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,117777,24617.0,11618,3899,11458,False,700979,555657,44913,654620
حلها واحتلها - لعبة كلمة السر,26,166714.0,1000000.0,4,1.8,3.9,0.0,GAME_TRIVIA,147906,7246.0,4950,2017,4592,False,867318,786757,93269,436855
Can you escape the 100 room IV,27,166160.0,5000000.0,4,1.2,2.4,0.0,GAME_TRIVIA,117768,29132.0,11301,2815,5141,False,749635,290780,376829,995075
Logo Game: Guess Brand Quiz,28,166022.0,10000000.0,4,0.2,0.4,0.0,GAME_TRIVIA,98721,21044.0,15401,8503,22350,False,86527,536327,294228,970145
A4 Wheel of fortune,29,163509.0,5000000.0,4,1.1,2.5,0.0,GAME_TRIVIA,127718,9963.0,4952,2919,17955,False,481846,48425,17238,275834
Color Mania Quiz - Guess the logo game,30,163390.0,1000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,137315,9324.0,6925,2488,7335,False,25206,848515,136901,585240
TTS Lontong,31,157252.0,5000000.0,4,0.0,0.1,0.0,GAME_TRIVIA,108158,19571.0,11615,4656,13250,False,540155,380450,937899,686017
Интеллект-баттл,32,155287.0,5000000.0,4,0.4,0.7,0.0,GAME_TRIVIA,112167,19274.0,7592,3761,12490,False,792704,758160,897823,979185
Jeopardy!® Trivia Quiz Game Show,33,152329.0,1000000.0,4,0.4,0.9,0.0,GAME_TRIVIA,96618,31508.0,11662,4834,7705,False,653698,745224,874055,823908
Scratch Logo Quiz. Challenging brain puzzle,34,152275.0,10000000.0,3,0.0,0.0,0.0,GAME_TRIVIA,74829,18205.0,16867,8518,33854,False,275809,327561,287591,253132
Spin of Fortune - Quiz,35,151512.0,10000000.0,4,0.3,0.8,0.0,GAME_TRIVIA,101790,20627.0,10902,4892,13299,False,335334,415379,760865,323345
"100 PICS Quiz - Guess Trivia, Logo & Picture Games",36,148685.0,10000000.0,4,0.0,0.1,0.0,GAME_TRIVIA,98320,22627.0,10278,4849,12608,False,189586,709463,193313,120783
General Knowledge Quiz,37,143211.0,5000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,91487,28262.0,11460,3963,8036,False,988530,272168,429919,398897
Food Quiz,38,142859.0,10000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,92830,17284.0,10837,5878,16027,False,910379,325857,755550,384558
TRIVIA STAR - Free Trivia Games Offline App,39,134845.0,5000000.0,4,9.2,22.3,0.0,GAME_TRIVIA,121513,7113.0,2095,1062,3059,False,466380,884463,393102,710594
Trivia Survival 100,40,130488.0,1000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,91988,14909.0,7949,3029,12609,False,296460,942289,468633,690145
Adivina la Canción,41,124963.0,5000000.0,3,0.1,0.3,0.0,GAME_TRIVIA,73341,15419.0,11944,5991,18265,False,527245,243176,64158,564966
Nope Quiz,42,120834.0,1000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,85619,16288.0,6771,2856,9297,False,26803,867381,598832,946290
Free RBX Master,43,116248.0,500000.0,4,2.7,8.1,0.0,GAME_TRIVIA,84945,7865.0,4824,2342,16269,False,18077,39113,204477,746876
Вращайте барабан,44,115459.0,10000000.0,4,1.8,3.9,0.0,GAME_TRIVIA,89613,12485.0,5377,2266,5715,False,340485,467411,329655,618137
Genius Quiz - Smart Brain Trivia Game,45,115024.0,5000000.0,4,2391.1,0.0,0.0,GAME_TRIVIA,83883,12372.0,6365,2165,10237,False,886815,409067,348080,804616
Richman 4 fun,46,114009.0,1000000.0,3,0.0,0.1,0.0,GAME_TRIVIA,57009,13840.0,11204,5312,26642,False,619449,348975,79365,521939
Who Becomes Rich,47,113934.0,5000000.0,3,185.9,0.3,0.0,GAME_TRIVIA,54008,28525.0,12990,7682,10725,False,123058,516925,140920,894164
Trick Me: Logical Brain Teasers Puzzle,48,111963.0,5000000.0,4,1.4,3.0,0.0,GAME_TRIVIA,76183,14445.0,9849,3788,7696,False,452880,86989,957734,86810
TRIVIA 360: Single-player & Multiplayer quiz game,49,109743.0,5000000.0,4,0.5,1.2,0.0,GAME_TRIVIA,66254,28161.0,8615,2413,4297,False,841324,206705,526817,714372
Quiz Of Kings,50,107915.0,1000000.0,4,3.0,7.1,0.0,GAME_TRIVIA,84991,8110.0,4065,2072,8675,False,869296,215320,198863,487656
sameQuizy,51,107674.0,1000000.0,4,0.2,0.4,0.0,GAME_TRIVIA,68905,19658.0,8051,3286,7771,False,576770,811552,824398,238773
"Live Quiz Games App, Trivia & Gaming App for Money",52,106920.0,10000000.0,3,0.0,0.0,0.0,GAME_TRIVIA,53824,8887.0,5436,3650,35121,False,670377,52494,151092,316774
MEGA QUIZ GAMING 2021 - Guess the game Trivia,53,98012.0,1000000.0,3,0.0,0.0,0.0,GAME_TRIVIA,46788,24667.0,11345,4424,10785,False,363264,502403,989128,201705
Would You Rather? The Game,54,96670.0,5000000.0,3,1.3,2.1,0.0,GAME_TRIVIA,49679,10309.0,8727,4675,23277,False,747365,999207,43683,640134
Guess The Movie ®,55,94777.0,1000000.0,3,0.1,0.3,0.0,GAME_TRIVIA,31828,18525.0,15729,9987,18705,False,954096,246200,220469,386888
Pluck It: hairs and emotions,56,86335.0,500000.0,4,1.1,2.3,0.0,GAME_TRIVIA,72958,6777.0,1971,1139,3487,False,719789,911355,601279,500966
A Journey Towards Jesus,57,82509.0,1000000.0,4,0.3,0.8,0.0,GAME_TRIVIA,69752,8274.0,2295,608,1577,False,271964,143659,27736,299003
УГАДАЙ БЛОГЕРА,58,77624.0,1000000.0,4,0.0,0.1,0.0,GAME_TRIVIA,70298,2451.0,1265,717,2890,False,399676,350465,248630,235863
96%: Family Quiz,59,77391.0,1000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,46468,15506.0,6715,2504,6196,False,613621,456019,361767,490150
"Эврика! Логические Задачи, Игры и Головоломки",60,76857.0,1000000.0,4,0.1,0.1,0.0,GAME_TRIVIA,55447,12867.0,2797,1049,4695,False,424584,920821,721522,937184
"Stupid test: moron test, idiotest. IQ bored games",61,76445.0,1000000.0,4,0.5,1.1,0.0,GAME_TRIVIA,47739,8784.0,4895,2592,12433,False,439763,587384,389095,541978
Trivia Crack Adventure,62,75729.0,5000000.0,4,9.1,25.6,0.0,GAME_TRIVIA,49778,13930.0,5241,2208,4569,False,724116,376479,125622,963710
Trivia Crack (No Ads),63,75712.0,500000.0,4,0.7,1.4,1.99,GAME_TRIVIA,56454,12628.0,3284,1088,2256,True,988036,858181,51109,851191
Guess Their Answer,64,75135.0,5000000.0,4,41.3,235.8,0.0,GAME_TRIVIA,45559,12199.0,6161,3189,8025,False,189015,997051,481106,273784
New QuizDuel!,65,72097.0,1000000.0,3,28062.9,9.8,0.0,GAME_TRIVIA,28045,12708.0,3730,3681,23930,False,22853,469230,18993,21998
Quiz World: Play and Win Everyday!,66,67251.0,1000000.0,4,78.6,157.2,0.0,GAME_TRIVIA,52444,3270.0,2133,1286,8115,False,77995,292775,988133,224671
Picture Quiz: Logos,67,66599.0,10000000.0,4,0.1,0.1,0.0,GAME_TRIVIA,44206,15727.0,4436,799,1428,False,347687,765978,980566,127504
I Know the Cartoon,68,65681.0,5000000.0,4,0.0,0.0,0.0,GAME_TRIVIA,41290,8609.0,5553,1967,8260,False,671368,786525,694460,699972
Quiz - Offline Games,69,65504.0,5000000.0,4,3.4,7.4,0.0,GAME_TRIVIA,42321,11158.0,5329,1793,4901,False,337952,839896,152087,569315
Atriviate (Online Trivia),70,64624.0,5000000.0,3,0.0,0.1,0.0,GAME_TRIVIA,24061,16120.0,9210,4560,10670,False,65943,750631,686134,692169
"Logo Test: World Brands Quiz, Guess Trivia Game",71,62720.0,1000000.0,4,8.6,22.9,0.0,GAME_TRIVIA,45054,8178.0,4563,1465,3458,False,837611,695851,432356,279919
"Gartic.io - Draw, Guess, WIN",72,62009.0,5000000.0,3,1.7,4.0,0.0,GAME_TRIVIA,32499,9654.0,6416,3396,10041,False,791288,994928,456248,591888
